format,image,mana_cost,name,percentage_deck,played_number,type
standard,https://cdn1.mtggoldfish.com/images/gf/Snowfield%2BSinkhole%2B%255BKHM%255D.jpg,0,Snowfield Sinkhole,1%,3.9,lands
standard,https://cdn1.mtggoldfish.com/images/gf/Snow-Covered%2BMountain%2B%253C283%253E%2B%255BKHM%255D.jpg,0,Snow-Covered Mountain,1%,7.3,lands
standard,https://cdn1.mtggoldfish.com/images/gf/Frostboil%2BSnarl%2B%255BSTX%255D.jpg,0,Frostboil Snarl,1%,2.1,lands
modern,https://cdn1.mtggoldfish.com/images/gf/Wurmcoil%2BEngine%2B%255BC14%255D.jpg,0,Wurmcoil Engine,7%,1.9,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Foundation%2BBreaker%2B%255BMH2%255D.jpg,0,Foundation Breaker,7%,1.9,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Seasoned%2BPyromancer%2B%255BMH1%255D.jpg,0,Seasoned Pyromancer,7%,2.9,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Bonecrusher%2BGiant%2B%255BELD%255D.jpg,0,Bonecrusher Giant,6%,2.3,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Ignoble%2BHierarch%2B%253Cshowcase%253E%2B%255BMH2%255D.jpg,0,Ignoble Hierarch,6%,3.8,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Kaheera%252C%2Bthe%2BOrphanguard%2B%255BIKO%255D.jpg,0,"Kaheera, the Orphanguard",6%,1.0,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Grief%2B%255BMH2%255D.jpg,0,Grief,6%,4.0,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Sundering%2BTitan%2B%255B2XM%255D.jpg,0,Sundering Titan,6%,1.1,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Outland%2BLiberator%2B%253Cshowcase%253E%2B%255BMID%255D.jpg,0,Outland Liberator,5%,1.1,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Esper%2BSentinel%2B%255BMH2%255D.jpg,0,Esper Sentinel,5%,3.9,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Stoneforge%2BMystic%2B%255B2XM%255D.jpg,0,Stoneforge Mystic,5%,4.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Hall%2Bof%2BStorm%2BGiants%2B%253Cclassic%2Bmodule%253E%2B%255BAFR%255D.jpg,0,Hall of Storm Giants,24%,1.4,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Forest%2B%253C254%253E%2B%255BTHB%255D.jpg,0,Forest,24%,4.0,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Stomping%2BGround%2B%255BRNA%255D.jpg,0,Stomping Ground,19%,2.3,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Swamp%2B%253C252%253E%2B%255BTHB%255D.jpg,0,Swamp,18%,5.0,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Mana%2BConfluence%2B%255BJOU%255D.jpg,0,Mana Confluence,18%,1.8,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Steam%2BVents%2B%255BGRN%255D.jpg,0,Steam Vents,18%,2.9,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Eiganjo%252C%2BSeat%2Bof%2Bthe%2BEmpire%2B%255BNEO%255D.jpg,0,"Eiganjo, Seat of the Empire",18%,1.1,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Boseiju%252C%2BWho%2BEndures%2B%255BNEO%255D.jpg,0,"Boseiju, Who Endures",18%,1.6,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Botanical%2BSanctum%2B%255BKLD%255D.jpg,0,Botanical Sanctum,17%,3.3,lands
modern,https://cdn1.mtggoldfish.com/images/gf/Blood%2BMoon%2B%255BPLIST%255D.jpg,0,Blood Moon,20%,2.7,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Chalice%2Bof%2Bthe%2BVoid%2B%255BMRD%255D.jpg,0,Chalice of the Void,19%,2.1,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Wrenn%2Band%2BSix%2B%255BPLIST%255D.jpg,0,Wrenn and Six,19%,3.6,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Dress%2BDown%2B%253Cshowcase%253E%2B%255BMH2%255D.jpg,0,Dress Down,18%,2.0,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Unholy%2BHeat%2B%255BMH2%255D.jpg,0,Unholy Heat,18%,3.3,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Spell%2BPierce%2B%255BNEO%255D.jpg,0,Spell Pierce,17%,1.9,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Pithing%2BNeedle%2B%255BMID%255D.jpg,0,Pithing Needle,17%,1.1,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Archmage%2527s%2BCharm%2B%255BMH1%255D.jpg,0,Archmage's Charm,16%,3.5,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Jace%252C%2Bthe%2BMind%2BSculptor%2B%255BA25%255D.jpg,0,"Jace, the Mind Sculptor",16%,1.5,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Mishra%2527s%2BBauble%2B%255BIMA%255D.jpg,0,Mishra's Bauble,14%,3.9,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Thoughtseize%2B%255B2XM%255D.jpg,0,Thoughtseize,14%,3.2,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Spreading%2BSeas%2B%255BZEN%255D.jpg,0,Spreading Seas,14%,3.2,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Brutal%2BCathar%2B%255BMID%255D.jpg,0,Brutal Cathar,15%,3.4,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Lier%252C%2BDisciple%2Bof%2Bthe%2BDrowned%2B%253Cshowcase%253E%2B%255BMID%255D.jpg,0,"Lier, Disciple of the Drowned",14%,2.3,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Adeline%252C%2BResplendent%2BCathar%2B%255BMID%255D.jpg,0,"Adeline, Resplendent Cathar",13%,2.5,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Edgar%252C%2BCharmed%2BGroom%2B%255BVOW%255D.jpg,0,"Edgar, Charmed Groom",12%,1.7,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Spirited%2BCompanion%2B%255BNEO%255D.jpg,0,Spirited Companion,12%,3.6,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Thalia%252C%2BGuardian%2Bof%2BThraben%2B%255BVOW%255D.jpg,0,"Thalia, Guardian of Thraben",12%,3.5,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Jukai%2BNaturalist%2B%255BNEO%255D.jpg,0,Jukai Naturalist,11%,4.0,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Hopeful%2BInitiate%2B%253Cextended%253E%2B%255BVOW%255D.jpg,0,Hopeful Initiate,11%,3.7,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Generous%2BVisitor%2B%255BNEO%255D.jpg,0,Generous Visitor,10%,3.9,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Intrepid%2BAdversary%2B%255BDBL%255D.jpg,0,Intrepid Adversary,10%,3.1,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Kami%2Bof%2BTransience%2B%255BNEO%255D.jpg,0,Kami of Transience,9%,3.0,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Duress%2B%255BDTK%255D.jpg,0,Duress,24%,3.0,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Doomskar%2B%255BKHM%255D.jpg,0,Doomskar,23%,2.4,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Lolth%252C%2BSpider%2BQueen%2B%255BAFR%255D.jpg,0,"Lolth, Spider Queen",23%,2.4,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Fading%2BHope%2B%255BMID%255D.jpg,0,Fading Hope,23%,2.6,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Deadly%2BDispute%2B%255BAFR%255D.jpg,0,Deadly Dispute,20%,3.5,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Sorin%2Bthe%2BMirthless%2B%255BVOW%255D.jpg,0,Sorin the Mirthless,20%,1.7,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Expressive%2BIteration%2B%255BSTX%255D.jpg,0,Expressive Iteration,20%,3.8,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Environmental%2BSciences%2B%255BSTX%255D.jpg,0,Environmental Sciences,20%,1.1,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Farewell%2B%255BNEO%255D.jpg,0,Farewell,20%,2.2,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Spikefield%2BHazard%2B%255BZNR%255D.jpg,0,Spikefield Hazard,19%,3.4,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Mascot%2BExhibition%2B%255BSTX%255D.jpg,0,Mascot Exhibition,19%,1.1,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Rite%2Bof%2BOblivion%2B%255BMID%255D.jpg,0,Rite of Oblivion,19%,3.1,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Hullbreaker%2BHorror%2B%255BVOW%255D.jpg,0,Hullbreaker Horror,15%,1.2,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Scavenging%2BOoze%2B%255BM21%255D.jpg,0,Scavenging Ooze,5%,1.7,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Ulamog%252C%2Bthe%2BCeaseless%2BHunger%2B%255BBFZ%255D.jpg,0,"Ulamog, the Ceaseless Hunger",5%,1.8,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Snapcaster%2BMage%2B%255BPLIST%255D.jpg,0,Snapcaster Mage,5%,2.2,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Eternal%2BWitness%2B%253Cprecon%253E%2B%255BCMR%255D.jpg,0,Eternal Witness,5%,2.2,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Street%2BWraith%2B%255BMB1%255D.jpg,0,Street Wraith,5%,4.0,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Monastery%2BSwiftspear%2B%255BKTK%255D.jpg,0,Monastery Swiftspear,5%,4.0,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Birds%2Bof%2BParadise%2B%255BGK2%255D.jpg,0,Birds of Paradise,4%,3.7,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Kozilek%252C%2BButcher%2Bof%2BTruth%2B%255BPLIST%255D.jpg,0,"Kozilek, Butcher of Truth",4%,1.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Temple%2BGarden%2B%255BGRN%255D.jpg,0,Temple Garden,17%,3.3,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Branchloft%2BPathway%2B%253Cborderless%253E%2B%255BZNR%255D.jpg,0,Branchloft Pathway,16%,3.3,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Overgrown%2BTomb%2B%255BGRN%255D.jpg,0,Overgrown Tomb,16%,3.1,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Hengegate%2BPathway%2B%255BKHM%255D.jpg,0,Hengegate Pathway,16%,3.8,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Glacial%2BFortress%2B%255BXLN%255D.jpg,0,Glacial Fortress,15%,2.4,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Mountain%2B%253C253%253E%2B%255BTHB%255D.jpg,0,Mountain,15%,3.5,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Castle%2BArdenvale%2B%255BELD%255D.jpg,0,Castle Ardenvale,14%,1.4,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Cragcrown%2BPathway%2B%255BZNR%255D.jpg,0,Cragcrown Pathway,14%,3.7,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Field%2Bof%2BRuin%2B%255BMID%255D.jpg,0,Field of Ruin,14%,2.2,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Breeding%2BPool%2B%255BRNA%255D.jpg,0,Breeding Pool,13%,1.4,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Castle%2BVantress%2B%255BELD%255D.jpg,0,Castle Vantress,12%,1.9,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Hive%2Bof%2Bthe%2BEye%2BTyrant%2B%255BAFR%255D.jpg,0,Hive of the Eye Tyrant,12%,2.1,lands
modern,https://cdn1.mtggoldfish.com/images/gf/Rest%2Bin%2BPeace%2B%255BSS2%255D.jpg,0,Rest in Peace,13%,2.0,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Expedition%2BMap%2B%255BPLIST%255D.jpg,0,Expedition Map,13%,2.4,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Leyline%2Bof%2BSanctity%2B%253Cplaneswalker%2Bstamp%253E%2B%255BM20%255D.jpg,0,Leyline of Sanctity,13%,3.2,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Consider%2B%255BMID%255D.jpg,0,Consider,12%,3.9,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Memory%2BDeluge%2B%255BMID%255D.jpg,0,Memory Deluge,11%,1.7,spells
modern,https://cdn1.mtggoldfish.com/images/gf/March%2Bof%2BOtherworldly%2BLight%2B%255BNEO%255D.jpg,0,March of Otherworldly Light,11%,2.1,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Abundant%2BGrowth%2B%255BAFC%255D.jpg,0,Abundant Growth,11%,3.9,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Path%2Bto%2BExile%2B%255B2XM%255D.jpg,0,Path to Exile,11%,2.4,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Fire%2B%252F%252F%2BIce%2B%255BMB1%255D.jpg,0,Fire // Ice,11%,3.6,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Wear%2B%252F%252F%2BTear%2B%253Cprecon%253E%2B%255BCMR%255D.jpg,0,Wear // Tear,10%,2.1,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Prismari%2BCommand%2B%255BSTX%255D.jpg,0,Prismari Command,10%,1.7,spells
modern,https://cdn1.mtggoldfish.com/images/gf/Violent%2BOutburst%2B%255BARB%255D.jpg,0,Violent Outburst,10%,4.0,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Runeforge%2BChampion%2B%255BKHM%255D.jpg,0,Runeforge Champion,9%,3.9,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Yasharn%252C%2BImplacable%2BEarth%2B%255BZNR%255D.jpg,0,"Yasharn, Implacable Earth",9%,1.8,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Guardian%2Bof%2BFaith%2B%255BAFR%255D.jpg,0,Guardian of Faith,9%,2.4,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Professor%2Bof%2BSymbology%2B%255BSTX%255D.jpg,0,Professor of Symbology,8%,3.2,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Welcoming%2BVampire%2B%255BVOW%255D.jpg,0,Welcoming Vampire,8%,2.3,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Usher%2Bof%2Bthe%2BFallen%2B%255BKHM%255D.jpg,0,Usher of the Fallen,7%,3.7,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Outland%2BLiberator%2B%253Cshowcase%253E%2B%255BMID%255D.jpg,0,Outland Liberator,7%,2.4,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Graveyard%2BTrespasser%2B%255BMID%255D.jpg,0,Graveyard Trespasser,7%,2.8,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Reckless%2BStormseeker%2B%253Cshowcase%253E%2B%255BMID%255D.jpg,0,Reckless Stormseeker,6%,3.5,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Hinata%252C%2BDawn-Crowned%2B%255BNEO%255D.jpg,0,"Hinata, Dawn-Crowned",6%,3.8,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Mystical%2BDispute%2B%255BELD%255D.jpg,0,Mystical Dispute,46%,3.0,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Emeria%2527s%2BCall%2B%255BZNR%255D.jpg,0,Emeria's Call,18%,1.9,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Portable%2BHole%2B%255BAFR%255D.jpg,0,Portable Hole,18%,2.7,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Prismari%2BCommand%2B%255BSTX%255D.jpg,0,Prismari Command,17%,1.9,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Behold%2Bthe%2BMultiverse%2B%255BKHM%255D.jpg,0,Behold the Multiverse,17%,2.4,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Cinderclasm%2B%255BZNR%255D.jpg,0,Cinderclasm,17%,2.1,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Burning%2BHands%2B%255BAFR%255D.jpg,0,Burning Hands,16%,2.3,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Unexpected%2BWindfall%2B%255BAFR%255D.jpg,0,Unexpected Windfall,16%,3.6,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Shatterskull%2BSmashing%2B%255BZNR%255D.jpg,0,Shatterskull Smashing,16%,1.8,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Memory%2BDeluge%2B%255BMID%255D.jpg,0,Memory Deluge,16%,2.4,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Necrotic%2BFumes%2B%255BSTX%255D.jpg,0,Necrotic Fumes,15%,1.0,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Abrade%2B%255BVOW%255D.jpg,0,Abrade,15%,2.4,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Llanowar%2BElves%2B%255BEVG%255D.jpg,0,Llanowar Elves,14%,3.9,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Prosperous%2BInnkeeper%2B%255BAFR%255D.jpg,0,Prosperous Innkeeper,14%,3.1,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Skyclave%2BApparition%2B%253Cplaneswalker%2Bstamp%253E%2B%255BZNR%255D.jpg,0,Skyclave Apparition,13%,3.2,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Elvish%2BMystic%2B%255BM14%255D.jpg,0,Elvish Mystic,13%,3.9,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Yasharn%252C%2BImplacable%2BEarth%2B%255BZNR%255D.jpg,0,"Yasharn, Implacable Earth",11%,1.3,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Arboreal%2BGrazer%2B%255BWAR%255D.jpg,0,Arboreal Grazer,11%,4.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Vizier%2Bof%2BTumbling%2BSands%2B%255BC20%255D.jpg,0,Vizier of Tumbling Sands,11%,4.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Fae%2Bof%2BWishes%2B%255BELD%255D.jpg,0,Fae of Wishes,11%,1.8,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Arclight%2BPhoenix%2B%255BGRN%255D.jpg,0,Arclight Phoenix,10%,4.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Elite%2BSpellbinder%2B%255BSTX%255D.jpg,0,Elite Spellbinder,10%,2.8,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Gilded%2BGoose%2B%255BELD%255D.jpg,0,Gilded Goose,10%,3.5,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Kalitas%252C%2BTraitor%2Bof%2BGhet%2B%255BOGW%255D.jpg,0,"Kalitas, Traitor of Ghet",10%,2.0,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Klothys%252C%2BGod%2Bof%2BDestiny%2B%255BTHB%255D.jpg,0,"Klothys, God of Destiny",4%,1.8,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Curator%2Bof%2BMysteries%2B%255BAFC%255D.jpg,0,Curator of Mysteries,4%,4.0,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Waker%2Bof%2BWaves%2B%255BM21%255D.jpg,0,Waker of Waves,4%,3.1,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Strangleroot%2BGeist%2B%255BDKA%255D.jpg,0,Strangleroot Geist,4%,4.0,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Striped%2BRiverwinder%2B%255BHOU%255D.jpg,0,Striped Riverwinder,4%,4.0,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Young%2BWolf%2B%255BDKA%255D.jpg,0,Young Wolf,4%,3.9,creatures
modern,https://cdn1.mtggoldfish.com/images/gf/Yawgmoth%252C%2BThran%2BPhysician%2B%255BMH1%255D.jpg,0,"Yawgmoth, Thran Physician",4%,4.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Blightstep%2BPathway%2B%255BKHM%255D.jpg,0,Blightstep Pathway,12%,3.5,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Irrigated%2BFarmland%2B%255BC20%255D.jpg,0,Irrigated Farmland,12%,3.9,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Takenuma%252C%2BAbandoned%2BMire%2B%255BNEO%255D.jpg,0,"Takenuma, Abandoned Mire",12%,1.1,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Deserted%2BBeach%2B%255BMID%255D.jpg,0,Deserted Beach,12%,2.2,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Blood%2BCrypt%2B%255BRNA%255D.jpg,0,Blood Crypt,12%,2.6,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Watery%2BGrave%2B%255BGTC%255D.jpg,0,Watery Grave,11%,2.3,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Haunted%2BRidge%2B%255BMID%255D.jpg,0,Haunted Ridge,11%,3.2,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Lotus%2BField%2B%255BM20%255D.jpg,0,Lotus Field,11%,3.9,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Sokenzan%252C%2BCrucible%2Bof%2BDefiance%2B%255BNEO%255D.jpg,0,"Sokenzan, Crucible of Defiance",11%,1.0,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Stormcarved%2BCoast%2B%255BVOW%255D.jpg,0,Stormcarved Coast,11%,2.3,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Thespian%2527s%2BStage%2B%255B2XM%255D.jpg,0,Thespian's Stage,11%,4.0,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Riverglide%2BPathway%2B%255BZNR%255D.jpg,0,Riverglide Pathway,11%,4.0,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Temple%2Bof%2BMystery%2B%255BC21%255D.jpg,0,Temple of Mystery,11%,3.1,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Spirebluff%2BCanal%2B%255BKLD%255D.jpg,0,Spirebluff Canal,11%,3.8,lands
pioneer,https://cdn1.mtggoldfish.com/images/gf/Sunpetal%2BGrove%2B%255BM10%255D.jpg,0,Sunpetal Grove,10%,1.8,lands
